Abc384_1,7051,FluoOptima,FMCA 384 800,05/11/2011 05:44:28,0,0,0,0,0,0,0,0,0,0,0

100,100,1000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1000,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1000,100,100,100,100,100
100,100,100,1000,100,100,100,100,100,100,100,100,100,100,100,100,100,1000,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1000,100,100,100,100,100,100
100,100,100,1000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1000,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,1000,100,100,100,100,100,100,100,100,100,100,100,1000,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,1000,100,100,100,100,100,100,100,100,100,1000,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,1000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,1000,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,1000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,1000,100,100,100,100,1000,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
